year,ls_number,name,party,gender,portfolio,rank,appointment_begin,appointment_end,house,constituency,pid,state,start_source,end_source,comments,type_begin,type_end
2014,16,SMRITI ZUBIN IRANI,BJP,F,Human Resource Development,CM,2014-05-27,2016-07-05,Rajya Sabha,,NA ,Gujarat,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,,start_of_term,mid_term
2009,15,M.K. ALAGIRI,DMK,M,Chemicals and Fertilizers,CM,2009-05-28,2013-03-21,Lok Sabha,MADURAI,15_Tamil_Nadu_32_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_870.pdf,,start_of_term,mid_term
2004,14,M.M. PALAM RAJU,INC,M,Defence,MoS,2006-01-29,2009-05-22,Lok Sabha,KAKINADA,14_Andhra_Pradesh_7_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2009,15,M.M. PALAM RAJU,INC,M,Defence,MoS,2009-05-28,2012-10-28,Lok Sabha,KAKINADA,15_Andhra_Pradesh_6_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,M.M. PALAM RAJU,INC,M,Human Resource Development,CM,2012-10-28,2014-05-26,Lok Sabha,KAKINADA,15_Andhra_Pradesh_6_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2004,14,M.S. GILL,INC,M,Youth Affairs and Sports,MoS(IC),2008-04-06,2009-05-22,Rajya Sabha,,NA ,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,M.V. RAJASHEKHARAN,INC,M,Planning,MoS,2004-05-22,2008-04-06,Rajya Sabha,,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,,start_of_term,mid_term
1998,12,MADAN LAL KHURANA,BJP,M,Parliamentary Affairs,CM,1998-03-19,1999-01-30,Lok Sabha,DELHI SADAR,12_Delhi_6_0_1,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1647.pdf,,start_of_term,mid_term
1998,12,MADAN LAL KHURANA,BJP,M,Tourism,CM,1998-03-19,1999-01-30,Lok Sabha,DELHI SADAR,12_Delhi_6_0_1,Delhi,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1647.pdf,,start_of_term,mid_term
1991,10,MADHAV RAO SCINDIA,INC,M,Civil Aviation and Tourism,CM,1991-06-21,1993-01-09,Lok Sabha,GWALIOR,10_Madhya_Pradesh_3_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1549.pdf,,start_of_term,mid_term
1991,10,MADHAV RAO SCINDIA,INC,M,Human Resource Development,CM,1995-02-10,1996-01-17,Lok Sabha,GWALIOR,10_Madhya_Pradesh_3_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1596.pdf,,mid_term,mid_term
1991,10,MADHAVSINH SOLANKI,INC,M,External Affairs,CM,1991-06-21,1992-03-31,Rajya Sabha,,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1525.pdf,,start_of_term,mid_term
2009,15,MAHADEV S. KHANDELA,INC,M,Road Transport and Highways,MoS,2009-05-28,2011-01-19,Lok Sabha,SIKAR,15_Rajasthan_5_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,,mid_term,mid_term
2009,15,MAHADEV S. KHANDELA,INC,M,Tribal Affairs,MoS,2011-01-19,2012-10-27,Lok Sabha,SIKAR,15_Rajasthan_5_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_878.pdf,,mid_term,mid_term
2004,14,MAHAVIR PRASAD,INC,M,Agro and Rural Industries,CM,2004-05-22,2009-05-22,Lok Sabha,BANSGAON,14_Uttar_Pradesh_33_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,Exception,Exception (End of Term),start_of_term,end_of_term
2004,14,MAHAVIR PRASAD,INC,M,Small-Scale Industry,CM,2004-05-22,2009-05-22,Lok Sabha,BANSGAON,14_Uttar_Pradesh_33_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
1999,13,MAJ. GEN. (RETD.) B. C. KHANDURI,BJP,M,Road Transport and Highways,MoS(IC),2000-11-07,2003-05-24,Lok Sabha,GARHWAL,13_Uttar_Pradesh_2_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1677.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,,mid_term,mid_term
1999,13,MAJ. GEN. (RETD.) B. C. KHANDURI,BJP,M,Road Transport and Highways,CM,2003-05-24,2004-05-22,Lok Sabha,GARHWAL,13_Uttar_Pradesh_2_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1999,13,MAJ. GEN. (RETD.) B. C. KHANDURI,BJP,M,Urban Development and Poverty Alleviation,CM,2003-07-12,2003-09-08,Lok Sabha,GARHWAL,13_Uttar_Pradesh_2_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1721.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1723.pdf,,mid_term,mid_term
2009,15,MALLIKARJUN KHARGE,INC,M,Labour and Employment,CM,2009-05-28,2013-06-17,Lok Sabha,GULBARGA,15_Karnataka_5_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,,start_of_term,mid_term
2009,15,MALLIKARJUN KHARGE,INC,M,Railways,CM,2013-06-17,2014-05-26,Lok Sabha,GULBARGA,15_Karnataka_5_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,MALLIKARJUN KHARGE,INC,M,Social Justice and Empowerment,CM,2014-01-29,2014-05-26,Lok Sabha,GULBARGA,15_Karnataka_5_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_864.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
1991,10,MAMATA BANERJEE,INC,F,Human Resource Development,MoS,1991-06-21,1993-01-17,Lok Sabha,CALCUTTA SOUTH,10_West_Bengal_23_0_1,West_Bengal,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1551.pdf,,start_of_term,mid_term
1999,13,MAMATA BANERJEE,AITC,F,Railways,CM,1999-10-13,2001-03-16,Lok Sabha,CALCUTTA SOUTH,13_West_Bengal_23_0_1,West_Bengal,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1681.pdf,,start_of_term,mid_term
1999,13,MAMATA BANERJEE,AITC,F,Minister Without Portfolio,CM,2003-09-08,2004-01-09,Lok Sabha,CALCUTTA SOUTH,13_West_Bengal_23_0_1,West_Bengal,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1723.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1463.pdf,,mid_term,mid_term
1999,13,MAMATA BANERJEE,AITC,F,Coal and Mines,CM,2004-01-09,2004-05-22,Lok Sabha,CALCUTTA SOUTH,13_West_Bengal_23_0_1,West_Bengal,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1463.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
2009,15,MAMATA BANERJEE,AITC,F,Railways,CM,2009-05-23,2011-05-19,Lok Sabha,KOLKATA DAKSHIN,15_West_Bengal_23_0_1,West_Bengal,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_940.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_922.pdf,,start_of_term,mid_term
1990,9,MANEKA GANDHI,JD,F,Environment and Forests,MoS(IC),1990-11-21,1991-06-21,Lok Sabha,PILIBHIT,9_Uttar_Pradesh_13_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,,mid_term,end_of_term
1998,12,MANEKA GANDHI,IND,F,Social Justice and Empowerment,MoS(IC),1998-03-19,1999-10-13,Lok Sabha,PILIBHIT,12_Uttar_Pradesh_13_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,start_of_term,end_of_term
1999,13,MANEKA GANDHI,IND,F,Social Justice and Empowerment,MoS(IC),1999-10-13,2001-09-01,Lok Sabha,PILIBHIT,13_Uttar_Pradesh_13_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,,start_of_term,mid_term
1999,13,MANEKA GANDHI,IND,F,Culture,MoS(IC),2001-09-01,2001-11-19,Lok Sabha,PILIBHIT,13_Uttar_Pradesh_13_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1696.pdf,,mid_term,mid_term
1999,13,MANEKA GANDHI,IND,F,Statistics and Programme Implementation,MoS(IC),2001-11-19,2002-07-01,Lok Sabha,PILIBHIT,13_Uttar_Pradesh_13_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1696.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1702.pdf,,mid_term,mid_term
2014,16,SATYA PAL SINGH,BJP,M,Human Resource Development,MoS,2017-09-03,2019-05-30,Lok Sabha,BAGHPAT,16_Uttar_Pradesh_11_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2004,14,MANI SHANKAR AIYAR,INC,M,Petroleum and Natural Gas,CM,2004-05-22,2006-01-29,Lok Sabha,MAYILADUTURAI,14_Tamil_Nadu_29_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,,start_of_term,mid_term
2004,14,MANI SHANKAR AIYAR,INC,M,Panchayati Raj,CM,2004-05-22,2009-05-22,Lok Sabha,MAYILADUTURAI,14_Tamil_Nadu_29_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
2004,14,MANI SHANKAR AIYAR,INC,M,Youth Affairs and Sports,CM,2006-01-29,2008-04-06,Lok Sabha,MAYILADUTURAI,14_Tamil_Nadu_29_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,,mid_term,mid_term
2004,14,MANI SHANKAR AIYAR,INC,M,Development of North Eastern Region,CM,2006-10-24,2009-05-22,Lok Sabha,MAYILADUTURAI,14_Tamil_Nadu_29_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,MANIKRAO GAVIT,INC,M,Home Affairs,MoS,2004-05-22,2008-04-06,Lok Sabha,NANDURBAR,14_Maharashtra_15_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,,start_of_term,mid_term
2009,15,MANIKRAO H. GAVIT,INC,M,Social Justice and Empowerment,MoS,2013-06-17,2014-05-26,Lok Sabha,NANDURBAR,15_Maharashtra_1_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,MANISH TEWARI,INC,M,Information and Broadcasting,MoS(IC),2012-10-28,2014-05-26,Lok Sabha,LUDHIANA,15_Punjab_7_0_1,Punjab,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
1991,10,MANMOHAN SINGH,INC,M,Finance,CM,1991-06-21,1996-05-16,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,start_of_term,end_of_term
2004,14,MANMOHAN SINGH,INC,M,Prime Minister,PM,2004-05-22,2009-05-22,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
2004,14,MANMOHAN SINGH,INC,M,"Personnel, Personal Grievances, and Pensions",CM,2004-05-22,2009-05-22,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
2004,14,MANMOHAN SINGH,INC,M,Planning,CM,2004-05-22,2009-05-22,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
2004,14,MANMOHAN SINGH,INC,M,Atomic Energy,CM,2004-05-22,2009-05-22,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
2004,14,MANMOHAN SINGH,INC,M,Space,CM,2004-05-22,2009-05-22,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
2004,14,MANMOHAN SINGH,INC,M,Coal and mines,CM,2004-07-24,2004-11-27,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1474.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1475.pdf,,mid_term,mid_term
2004,14,MANMOHAN SINGH,INC,M,Coal,CM,2005-03-02,2006-01-29,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1456.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,,mid_term,mid_term
2004,14,MANMOHAN SINGH,INC,M,Youth Affairs and Sports,CM,2005-05-25,2006-01-29,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1765.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,Exception,mid_term,mid_term
2004,14,MANMOHAN SINGH,INC,M,Overseas Indian Affairs,CM,2005-08-10,2005-11-18,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1461.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1462.pdf,Exception,mid_term,mid_term
2004,14,MANMOHAN SINGH,INC,M,Urban Development,CM,2005-11-01,2005-11-18,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1457.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1462.pdf,Exception,mid_term,mid_term
2004,14,MANMOHAN SINGH,INC,M,External Affairs,CM,2005-11-07,2006-10-24,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1458.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf,,mid_term,mid_term
2004,14,MANMOHAN SINGH,INC,M,Power,CM,2005-12-18,2006-01-29,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1460.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,Exception,mid_term,mid_term
2004,14,MANMOHAN SINGH,INC,M,Labour and Employment,CM,2006-08-24,2006-10-24,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1481.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf,,mid_term,mid_term
2004,14,MANMOHAN SINGH,INC,M,Coal,CM,2006-11-29,2009-05-22,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1484.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,MANMOHAN SINGH,INC,M,Environment and Forests,CM,2007-05-15,2009-05-22,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1491.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,MANMOHAN SINGH,INC,M,Information and Broadcasting,CM,2008-11-11,2009-05-22,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1488.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,MANMOHAN SINGH,INC,M,Finance,CM,2008-11-30,2009-01-24,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1490.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1451.pdf,,mid_term,mid_term
2009,15,MANMOHAN SINGH,INC,M,Prime Minister,PM,2009-05-23,2014-05-26,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_940.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,MANMOHAN SINGH,INC,M,Culture,CM,2009-05-28,2011-01-19,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,,start_of_term,mid_term
2009,15,MANMOHAN SINGH,INC,M,Space,CM,2009-05-28,2014-05-26,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,start_of_term,end_of_term
2009,15,MANMOHAN SINGH,INC,M,Atomic Energy,CM,2009-05-28,2014-05-26,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,start_of_term,end_of_term
2009,15,MANMOHAN SINGH,INC,M,"Personnel, Public Grievances and Pensions",CM,2009-05-28,2014-05-26,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,start_of_term,end_of_term
2009,15,MANMOHAN SINGH,INC,M,Planning,CM,2009-05-28,2014-05-26,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,start_of_term,end_of_term
2009,15,MANMOHAN SINGH,INC,M,Water Resources,CM,2009-05-31,2009-06-14,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_928.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_928.pdf,,mid_term,mid_term
2009,15,MANMOHAN SINGH,INC,M,Railways,CM,2011-05-19,2011-07-12,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_922.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,,mid_term,mid_term
2009,15,MANMOHAN SINGH,INC,M,Finance,CM,2012-06-26,2012-07-31,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_890.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_888.pdf,,mid_term,mid_term
2009,15,MANMOHAN SINGH,INC,M,Housing and Urban Poverty Alleviation,CM,2013-06-15,2013-06-17,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1153.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,,mid_term,mid_term
2009,15,MANMOHAN SINGH,INC,M,Railways,CM,2013-06-15,2013-06-17,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1153.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,,mid_term,mid_term
2009,15,MANMOHAN SINGH,INC,M,Road Transport and Highways,CM,2013-06-15,2013-06-17,Rajya Sabha,,NA ,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1153.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,,mid_term,mid_term
1999,13,MANOHAR JOSHI,SHS,M,Heavy Industries and Public Enterprises,CM,1999-10-13,2002-05-09,Lok Sabha,MUMBAI NORTH CENTRAL,13_Maharashtra_6_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1699.pdf,,start_of_term,mid_term
2014,16,UPENDRA KUSHWAHA,BLSP,M,Human Resource Development,MoS,2014-11-09,2018-12-11,Lok Sabha,KARAKAT,16_Bihar_35_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1764.pdf,,mid_term,mid_term
2014,16,COL. RAJYAVARDHAN RATHORE,BJP,M,Information and Broadcasting,MoS,2014-11-09,2018-05-14,Lok Sabha,JAIPUR RURAL,16_Rajasthan_6_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1420.pdf,,mid_term,mid_term
2014,16,COL. RAJYAVARDHAN RATHORE,BJP,M,Information and Broadcasting,MoS(IC),2018-05-14,2019-05-30,Lok Sabha,JAIPUR RURAL,16_Rajasthan_6_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1420.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,ARUN JAITLEY,BJP,M,Information and Broadcasting,CM,2014-11-09,2016-07-05,Rajya Sabha,,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,,mid_term,mid_term
2014,16,M. VENKAIAH NAIDU,BJP,M,Information and Broadcasting,CM,2016-07-05,2017-07-18,Rajya Sabha,,NA ,Rajasthan,Rajya Sabha Former Members List,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1250.pdf,,mid_term,mid_term
2014,16,SMRITI ZUBIN IRANI,BJP,F,Information and Broadcasting,CM,2017-07-18,2018-05-14,Rajya Sabha,,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1250.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1420.pdf,,mid_term,mid_term
2014,16,PRAKASH JAVADEKAR,BJP,M,Information and Broadcasting,MoS(IC),2014-05-27,2014-11-09,Rajya Sabha,,NA ,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,,start_of_term,mid_term
1990,9,MANUBHAI KOTADIA,JD,M,Water Resources,CM,1990-11-21,1991-04-25,Lok Sabha,AMRELI,9_Gujarat_7_0_1,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1540.pdf,,mid_term,mid_term
1990,9,MANUBHAI KOTADIA,JD,M,Surface Transport,CM,1990-11-21,1991-04-25,Lok Sabha,AMRELI,9_Gujarat_7_0_1,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1540.pdf,,mid_term,mid_term
